DOI,Authors,Section,Date,Feature
https://doi.org/10.48550/arXiv.2503.18429,"Dingcheng Zhen, Shunshun Yin, Shiyang Qin, Hou Yi, Ziwei Zhang, Siyuan Liu, Gan Qi, Ming Tao",CV,24/03/2025,"teller : real time stream audio driven portrait animation autoregressive motion generation work , introduce first autoregressive framework real time , audio driven portrait animation , , talk head . challenge lengthy animation time , critical challenge realistic talk head generation lie preserve natural movement diverse body part . to end , propose teller , first stream audio driven protrait animation framework autoregressive motion generation . specifically , teller first decompose facial body detail animation two component : facial motion latent generation ( fmlg ) base autoregressive transfromer , movement authenticity refinement use efficient temporal module ( etm ) , fmlg employ residual vq model to map facial motion latent implicit keypoint based model discrete motion token , which be then temporally slice audio embeddings . enable ar tranformer to learn real time , stream based mapping audio to motion . furthermore , teller incorporate etm to capture fine motion detail . module ensure physical consistency body part accessory , such neck muscle earring , improve realism movement . teller be design to be efficient , surpass inference speed diffusion based model ( hallo teller one second video generation ) , achieve real time streaming performance to fps . extensive experiment demonstrate method outperform recent audio driven portrait animation model , especially small movement , validate human evaluation significant margin quality realism ."
https://doi.org/10.48550/arXiv.2503.18422,"Handong Li, Yiyuan Zhang, Longteng Guo, Xiangyu Yue, Jing Liu",CV,24/03/2025,"break encoder barrier seamless video language understanding most video large language model ( video llm ) adopt encoder decoder framework , where vision encoder extract frame wise feature processing language model . however , approach incur high computational cost , introduces resolution bias , struggle to capture fine grained multimodal interaction . to overcome limitation , propose elva , encoder free video llm that directly model nuanced video language interaction rely vision encoder . employ token merge to construct bottom up hierarchical representation incorporate video guidance supervisor direct spatiotemporal representation learning . additionally , hybrid resolution mechanism strategically integrate high  low resolution frame input to achieve optimal balance performance efficiency . only publicly available video text pair , elva achieves performance par encoder based video llm reduce flop to % inference latency % , offer scalable efficient solution real time video understanding ."
https://doi.org/10.48550/arXiv.2503.18421,"Qiang Hu, Zihan Zheng, Houqiang Zhong, Sihua Fu, Li Song, XiaoyunZhang, Guangtao Zhai, Yanfeng Wang",CV,24/03/2025,": rate aware gaussian compression efficient streamable free viewpoint video gaussian splatting ( ) have substantial potential enable photorealistic free viewpoint video ( fvv ) experience . however , vast number gaussians associate attribute pose significant challenge storage transmission . exist method typically handle dynamic representation compression separately , neglect motion information rate distortion ( rd ) trade off training , lead to performance degradation increase model redundancy . to address gap , propose , novel rate aware gaussian compression framework that significantly reduce storage size maintain superior rd performance fvv . specifically , introduces motion aware dynamic gaussian representation that utilize compact motion grid combine sparse compensate gaussians to exploit inter frame similarity . representation effectively handle large motion , preserve quality reduce temporal redundancy . furthermore , present end to end compression scheme that employ differentiable quantization tiny implicit entropy model to compress motion grid compensated gaussians efficiently . entire framework be jointly optimize use rate distortion trade off . extensive experiment demonstrate support variable bitrates consistently outperform exist method rd performance multiple datasets ."
https://doi.org/10.48550/arXiv.2503.18420,"Dian Zheng, Cheng Zhang, Xiao-Ming Wu, Cao Li, Chengfei Lv, Jian-Fang Hu, Wei-Shi Zheng",CV,24/03/2025,"panorama generation nfov image do right generate panorama narrow field view ( nfov ) image be promising computer vision task virtual reality ( vr ) application . exist method mostly generated panorama inceptionnet clip base metric , which tend to perceive image quality be { not suitable evaluate distortion } . work , first propose distortion specific clip , name distort clip to accurately evaluate panorama distortion discover { visual cheating } phenomenon previous work ( , tend to improve visual result sacrifice distortion accuracy ) . phenomenon arise prior method employ single network to learn distinct panorama distortion content completion once , which lead model to prioritize optimize latter . to address phenomenon , propose { panodecouple } , decoupled diffusion model framework , which decouple panorama generation distortion guidance content completion , aim to generate panorama accurate distortion visual appeal . specifically , design distortnet distortion guidance impose panorama specific distortion prior modified condition registration mechanism ; contentnet content completion impose perspective image information . additionally , distortion correction loss function distort clip be introduce to constrain distortion explicitly . extensive experiment validate panodecouple surpasses exist method distortion visual metric ."
https://doi.org/10.48550/arXiv.2503.18414,"Yuchuan Tian, Hanting Chen, Mengyu Zheng, Yuchen Liang, Chao Xu, Yunhe Wang",CV,24/03/2025,"u repa : aligning diffusion u net to vits representation alignment ( repa ) that align diffusion transformer ( dit ) hide state vit visual encoders have prove highly effective dit training , demonstrate superior convergence property , have not be validate canonical diffusion u net architecture that show fast convergence compare to dit . however , adapt repa to u net architecture present unique challenge : ( ) different block functionality necessitate revise alignment strategy ; ( ) spatial dimension inconsistency emerge u net spatial downsampling operation ; ( ) space gap u net vit hinder effectiveness tokenwise alignment . to encounter challenge , propose u repa , representation alignment paradigm that bridge u net hidden state vit feature follow : firstly , propose observation that due to skip connection , middle stage u net be best alignment option . secondly , propose upsampling u net feature pass mlps . thirdly , observe difficulty when perform tokenwise similarity alignment , far introduces manifold loss that regularize relative similarity sample . experiment indicate result u repa could achieve excellent generation quality greatly accelerate convergence speed . cfg guidance interval , u repa could reach $ fid < $ epoch iteration imagenet $ $ , need only half total epoch to perform good repa . code be available http url ."
https://doi.org/10.48550/arXiv.2503.18408,"Jiacheng Wu, Ruiqi Zhang, Jie Chen, Hui Zhang",CV,24/03/2025,"fast physically based neural explicit surface relightable human avatar efficiently model relightable human avatar sparse view video be crucial application . current method use neural implicit representation to capture dynamic geometry reflectance , which incur high cost due to need dense sampling volume render . to overcome challenge , introduce physically based neural explicit surface ( phynes ) , which employ compact neural material map base neural explicit surface ( ne ) representation . phynes human model compact space , enhance material disentanglement efficiency . connect sign distance field to explicit surface , phynes enables efficient geometry inference parameterized human shape model . approach model dynamic geometry , texture , material map neural representation , enable efficient rasterization . phynes effectively capture physical surface attribute vary illumination , enable real time physically based rendering . experiment show phynes achieves relighting quality comparable to sota method significantly improve render speed , memory efficiency , reconstruction quality ."
https://doi.org/10.48550/arXiv.2503.18407,"Wencheng Zhu, Yuexin Wang, Hongxuan Li, Pengfei Zhu, Danqing Song, Qinghua Hu",CV,24/03/2025,"vtd clip : video to text discretization prompt clip vision language model bridge visual linguistic understanding have prove to be powerful video recognition task . exist approach primarily rely parameter efficient fine tuning image text pre trained model , yet often suffer limited interpretability poor generalization due to inadequate temporal modeling . to address , propose simple yet effective video to text discretization framework . method repurposes frozen text encoder to construct visual codebook video class label due to many to one contrastive alignment visual textual embeddings multimodal pretraining . codebook effectively transform temporal visual data textual token feature lookup offer interpretable video representation explicit video modeling . then , to enhance robustness irrelevant noisy frame , introduce confidence aware fusion module that dynamically weight keyframes assess semantic relevance codebook . furthermore , method incorporate learnable text prompt to conduct adaptive codebook update . extensive experiment , , , have validate superiority approach , achieve more competitive improvement state of the art method . code will be publicly available http url ."
https://doi.org/10.48550/arXiv.2503.18406,"Sherry X. Chen, Misha Sra, Pradeep Sen",CV,24/03/2025,"instruct clip : improve instruction guided image edit automate data refinement use contrastive learning natural language instruction offer intuitive way to guide automated image editing , deep learning model often struggle to achieve high quality result , largely due to challenge create large , high quality training datasets . previous work have typically rely text toimage ( ) generative model to produce pair original edited image that simulate instruction guided image editing model . however , image pair often fail to align specify edit instruction due to limitation model , which negatively impact model train such datasets . to address , present instruct clip , self supervised method that learn semantic change original edited image to refine good align instruction exist datasets . furthermore , adapt instruct clip to handle noisy latent image diffusion timesteps so can be use to train latent diffusion model ( ldms ) [ ] efficiently enforce alignment edit instruction image change latent space step diffusion pipeline . use instruct clip to correct dataset get refined sample then use to fine tune model , guide novel instruct clip based loss function . result model can produce edits that be more aligned give instruction . code dataset be available http url ."
https://doi.org/10.48550/arXiv.2503.18405,"Xu Fan, Yuetan Lin, Bing Gong, Hao Li",CV,24/03/2025,"offline meteorology pollution couple global air pollution forecast model bilinear pooling air pollution have become major threat to human health , make accurate forecasting crucial pollution control . traditional physics based model forecast global air pollution couple meteorology pollution process , use online offline method depend fully integrate meteorological model run simultaneously . however , high computational demand method severely limit real time prediction efficiency . exist deep learning ( dl ) solution employ online coupling strategy global air pollution forecasting , which finetune pollution forecasting base pretrained atmospheric model , require substantial training resource . study pioneer dl based offline couple framework that utilize bilinear pool to achieve offline couple meteorological field pollutant . propose model require only % parameter dl based online couple model achieve competitive performance . compare state of the art global air pollution forecast model cam , approach demonstrate superiority % variable forecast time step % variable prediction exceed hour . work pioneer experimental validation effectiveness meteorological field dl based global air pollution forecasting , demonstrate offline couple meteorological field pollutant can achieve % relative reduction rmse pollution variable . research establish new paradigm real time global air pollution warn system delivers critical technical support develop more efficient comprehensive ai powered global atmospheric forecasting framework ."
https://doi.org/10.48550/arXiv.2503.18403,"Xusheng Cao, Haori Lu, Linlan Huang, Fei Yang, Xialei Liu, Ming-Ming Cheng",CV,24/03/2025,"knowledge graph enhance generative multi modal model class incremental learning continual learning computer vision face critical challenge catastrophic forgetting , where model struggle to retain prior knowledge adapt to new task . recent study have attempt to leverage generalization capability pre trained model to mitigate overfitting current task , model still tend to forget detail previously learn category task progress , lead to misclassification . to address limitation , introduce novel knowledge graph enhance generative multi modal model ( kg gmm ) that build evolve knowledge graph learning process . approach utilizes relationship knowledge graph to augment class label assigns different relation to similar category to enhance model differentiation . test , propose knowledge graph augment inference method that locate specific category analyze relationship generated text , thereby reduce loss detailed information old class when learn new knowledge alleviate forgetting . experiment demonstrate method effectively leverage relational information to help model correct mispredictions , achieve state of the art result conventional cil few shot cil setting , confirm efficacy knowledge graph preserve knowledge continual learning scenario ."
https://doi.org/10.48550/arXiv.2503.18402,"Youyu Chen, Junjun Jiang, Kui Jiang, Xiao Tang, Zhihao Li, Xianming Liu, Yinyu Nie",CV,24/03/2025,"dashgaussian : optimize gaussian splatting second gaussian splatting ( ) render pixel rasterize gaussian primitive , where rendering resolution primitive number , conclude optimization complexity , dominate time cost primitive optimization . paper , propose dashgaussian , scheduling scheme optimization complexity strip redundant complexity to accelerate optimization . specifically , formulate optimization progressively fit to high level frequency component training view , propose dynamic rendering resolution scheme that largely reduce optimization complexity base formulation . besides , argue specific render resolution should cooperate proper primitive number good balance compute redundancy fitting quality , where schedule growth primitive to synchronize render resolution . extensive experiment show method accelerate optimization various backbone % average preserve rendering quality ."
https://doi.org/10.48550/arXiv.2503.18393,"Xinhua Xu, Hong Liu, Jianbing Wu, Jinfu Liu",CV,24/03/2025,"pddm : pseudo depth diffusion model rgb pd semantic segmentation base complex indoor scene integration rgb depth modality significantly enhance accuracy segment complex indoor scene , depth data rgb d camera play crucial role improvement . however , collect rgb d dataset be more expensive rgb dataset due to need specialized depth sensor . align depth rgb image also pose challenge due to sensor positioning issue miss data noise . contrast , pseudo depth ( pd ) high precision depth estimation algorithm can eliminate dependence rgb d sensor alignment process , as well provide effective depth information show significant potential semantic segmentation . therefore , to explore practicality utilize pseudo depth instead real depth semantic segmentation , design rgb pd segmentation pipeline to integrate rgb pseudo depth propose pseudo depth aggregation module ( pdam ) fully exploit informative clue provide diverse pseudo depth map . pdam aggregate multiple pseudo depth map single modality , make easily adaptable to other rgb d segmentation method . addition , pre trained diffusion model serve strong feature extractor rgb segmentation task , multi modal diffusion based segmentation method remain unexplored . therefore , present pseudo depth diffusion model ( pddm ) that adopt large scale text image diffusion model feature extractor simple yet effective fusion strategy to integrate pseudo depth . to verify applicability pseudo depth pddm , perform extensive experiment sunrgb d datasets . experimental result demonstrate pseudo depth can effectively enhance segmentation performance , pddm achieves state of the art performance , outperform other method miou miou sunrgb d ."
https://doi.org/10.48550/arXiv.2503.18386,"Sicong Feng, Jielong Yang, Li Peng",CV,24/03/2025,"resource efficient motion control video generation dynamic mask guidance recent advance diffusion model bring new vitality to visual content creation . however , current text to video generation model still face significant challenge such high training cost , substantial data requirement , difficulty maintain consistency give text motion foreground object . to address challenge , propose mask guided video generation , which can control video generation mask motion sequence , require limited training data . model enhance exist architecture incorporate foreground mask precise text position matching motion trajectory control . mask motion sequence , guide video generation process to maintain consistent foreground object sequence . additionally , first frame sharing strategy autoregressive extension approach , achieve more stable long video generation . extensive qualitative quantitative experiment demonstrate approach excel various video generation task , such video editing generate artistic video , outperform previous method term consistency quality . generated result can be view supplementary material ."
https://doi.org/10.48550/arXiv.2503.18384,"Yuan Gao, Shaobo Xia, Pu Wang, Xiaohuan Xi, Sheng Nie, Cheng Wang",CV,24/03/2025,"lidar remote sense meet weak supervision : concept , method , perspective lidar ( light detection range ) enable rapid accurate acquisition three dimensional spatial data , widely apply remote sense area such surface mapping , environmental monitoring , urban modeling , forestry inventory . lidar remote sense primarily include data interpretation lidar based inversion . however , lidar interpretation typically rely dense precise annotation , which be costly time consuming . similarly , lidar inversion depend scarce supervisory signal expensive field survey annotation . to address challenge , weakly supervise learning have gain significant attention recent year , many method emerge to tackle lidar remote sense task use incomplete , inaccurate , inexact annotation , as well annotation other domain . exist review article treat lidar interpretation inversion separate task . review , first time , adopt unified weakly supervise learn perspective to systematically examine research lidar interpretation inversion . summarize late advancement , provide comprehensive review development application weakly supervise technique lidar remote sensing , discuss potential future research direction field ."
https://doi.org/10.48550/arXiv.2503.18382,"Hongen Liu, Cheng Cui, Yuning Du, Yi Liu, Gang Pan",CV,24/03/2025,"pp formulanet : bridging accuracy efficiency advanced formula recognition formula recognition be important task document intelligence . involve convert mathematical expression document image structure symbolic format computer can easily work . latex be most common format use purpose . work , present pp formulanet , state of the art formula recognition model that excel accuracy efficiency . to meet diverse need application , have develop two specialized model : pp formulanet l , tailor high accuracy scenario , pp formulanet s , optimize high efficiency context . extensive evaluation reveal pp formulanet l attains accuracy level that surpass prominent model such unimernet significant % . conversely , pp formulanet s operates speed that be time faster . advancement facilitate seamless integration pp formulanet broad spectrum document processing environment that involve intricate mathematical formula . furthermore , introduce formula mining system , which be capable extract vast amount high quality formula data . system far enhance robustness applicability formula recognition model . code model be publicly available paddleocr ( http url ) paddlex ( http url ) ."
https://doi.org/10.48550/arXiv.2503.18378,"Tianpei Zhang, Yiming Zhu, Jufeng Zhao, Guangmang Cui, Yuchen Zheng",CV,24/03/2025,"explore state space model wavelet domain : infrared visible image fusion network wavelet transform state space model deep learning technique have revolutionize infrared visible image fusion ( ivif ) , show remarkable efficacy complex scenario . however , current method do not fully combine frequency domain feature global semantic information , which will result suboptimal extraction global feature modality insufficient preservation local texture detail . to address issue , propose wavelet mamba ( w mamba ) , which integrate wavelet transform state space model ( ssm ) . specifically , introduce wavelet ssm module , which incorporate wavelet based frequency domain feature extraction global information extraction ssm , thereby effectively capture global local feature . additionally , propose cross modal feature attention modulation , which facilitate efficient interaction fusion different modality . experimental result indicate method achieve visually compelling result superior performance compare to current state of the art method . code be available http url ."
https://doi.org/10.48550/arXiv.2503.18371,"Hankyul Kang, Gregor Seifer, Donghyun Lee, Jongbin Ryu",CV,24/03/2025,"do best get enough rest continual learning accord to forget curve theory , can enhance memory retention learn extensive data take adequate rest . mean order to effectively retain new knowledge , be essential to learn thoroughly ensure sufficient rest brain can memorize forget . main takeaway theory be learn extensive data once necessitates sufficient rest learn same data again . aspect human long term memory retention can be effectively utilized to address continual learning neural network . retain new knowledge long period time catastrophic forgetting be critical problem continual learning . therefore , base ebbinghaus ' theory , introduce view batch model that adjust learning schedule to optimize recall interval retrain same sample . propose view batch model allow network to get enough rest to learn extensive knowledge same sample recall interval sufficient length . to end , specifically present two approach : ) replay method that guarantee optimal recall interval , ) self supervised learning that acquire extensive knowledge single training sample time . empirically show approach method be align forget curve theory , which can enhance long term memory . experiment , also demonstrate method significantly improve many state of the art continual learning method various protocol scenario . open source project http url ."
https://doi.org/10.48550/arXiv.2503.18370,"Raquel Vidaurre, Elena Garces, Dan Casas",CV,24/03/2025,"diffusedwrinkles : diffusion based model data driven garment animation present data driven method learn to generate animation garment use image diffusion model . contrast to exist method , typically base fully connect network , graph neural network , generative adversarial network , which have difficulty to cope parametric garment fine wrinkle detail , approach be able to synthesize high quality animation wide variety garment body shape , be agnostic to garment mesh topology . key idea be to represent garment deformation layout consistent texture that encode offset respect to parametric garment template . use representation , encode large dataset garment simulate various motion shape train novel conditional diffusion model that be able to synthesize high quality pose shape and design dependent garment deformation . model be generative , can synthesize various plausible deformation give target pose , shape , design . additionally , show can further condition model use exist garment state , which enable generation temporally coherent sequence ."
https://doi.org/10.48550/arXiv.2503.18368,"Xu Han, Yuan Tang, Jinfeng Xu, Xianzhi Li",CV,24/03/2025,"most : efficient monarch sparse tune representation learning introduce monarch sparse tuning ( most ) , first reparameterization based parameter efficient fine tuning ( peft ) method tailor representation learning . exist adapter based prompt tuning peft method , most introduces additional inference overhead be compatible many representation learn backbone . core , present new family structured matrix point cloud , point monarch , which can capture local geometric feature irregular point offer high expressiveness . most reparameterizes dense update weight matrix sparse point monarch matrix , significantly reduce parameter retain strong performance . experiment various backbone show most be simple , effective , highly generalizable . capture local feature point cloud , achieve state of the art result multiple benchmark , , % acc . scanobjectnn ( ) % classification , can also combine other matrix decomposition ( , low rank , kronecker ) to further reduce parameter ."
https://doi.org/10.48550/arXiv.2503.18364,"Chenxi Xie, Minghan Li, Hui Zeng, Jun Luo, Lei Zhang",CV,24/03/2025,": matting level semantic segmentation benchmark high resolution semantic segmentation be essential application such image editing , bokeh imaging , , etc . unfortunately , exist datasets often have limit resolution lack precise mask detail boundary . work , build large scale , matting level semantic segmentation dataset , name , which consist real world image , resolution . provide high quality mask annotation number object , which be categorize seven category : human , vegetation , ground , sky , water , building , others . feature precise mask , average mask complexity time high exist semantic segmentation datasets . consequently present method specifically design high resolution semantic segmentation , namely massformer , which employ efficient pixel decoder that aggregate high level semantic feature low level texture feature three stage , aim to produce high resolution mask minimal computational cost . finally , propose new learning paradigm , which integrate high quality mask seven give category pseudo label new class , enable massformer to transfer accurate segmentation capability to other class object . propose massformer be comprehensively evaluate benchmark together representative segmentation model . expect meticulously annotate dataset massformer model can facilitate research high resolution high quality semantic segmentation . datasets code can be find http url ."
https://doi.org/10.48550/arXiv.2503.18363,"Wenyuan Zhang, Yixiao Yang, Han Huang, Liang Han, Kanle Shi, Yu-Shen Liu",CV,24/03/2025,"monoinstance : enhance monocular prior multi view instance alignment neural rendering reconstruction monocular depth prior have be widely adopt neural rendering multi view base task such reconstruction novel view synthesis . however , due to inconsistent prediction view , how to more effectively leverage monocular cue multi view context remain challenge . current method treat entire estimate depth map indiscriminately , use ground truth supervision , ignore inherent inaccuracy cross view inconsistency monocular prior . to resolve issue , propose monoinstance , general approach that explore uncertainty monocular depth to provide enhanced geometric prior neural rendering reconstruction . key insight lie align segment instance depth multiple view common space , thereby cast uncertainty estimation monocular depth density measure noisy point cloud . high uncertainty area where depth prior be unreliable , further introduce constraint term that encourage projected instance to align correspond instance mask nearby view . monoinstance be versatile strategy which can be seamlessly integrate various multi view neural rendering framework . experimental result demonstrate monoinstance significantly improve performance reconstruction novel view synthesis various benchmark ."
https://doi.org/10.48550/arXiv.2503.18361,"Wenyuan Zhang, Emily Yue-ting Jia, Junsheng Zhou, Baorui Ma, Kanle Shi, Yu-Shen Liu",CV,24/03/2025,"nerfprior : learning neural radiance field prior indoor scene reconstruction recently , have show prior be vital neural implicit function to reconstruct high quality surface multi view rgb image . however , current prior require large scale pre training , merely provide geometric clue consider importance color . paper , present nerfprior , which adopt neural radiance field prior to learn signed distance field use volume render surface reconstruction . nerf prior can provide geometric color clue , also get train fast same scene additional data . base nerf prior , be enable to learn signed distance function ( sdf ) explicitly impose multi view consistency constraint ray intersection surface inference . specifically , ray intersection , use density prior coarse geometry estimation , use color surface clue to check visibility view angle . textureless area where multi view consistency constraint do not work well , further introduce depth consistency loss confidence weight to infer sdf . experimental result state of the art method widely use benchmark ."
https://doi.org/10.48550/arXiv.2503.18359,"Zhanzhong Pang, Fadime Sener, Angela Yao",CV,24/03/2025,"context enhanced memory refined transformer online action detection online action detection ( oad ) detect action stream video use past observation . state of the art oad approach model past observation interaction anticipated future . past be encode use short  long term memory to capture immediate long range dependency , anticipation compensates miss future context . identify training inference discrepancy exist oad method hinders learn effectiveness . training use vary length short term memory , inference relies full length short term memory . remedy , propose context enhanced memory refined transformer ( cmert ) . cmert introduce context enhanced encoder to improve frame representation use additional near past context . also feature memory refined decoder to leverage near future generation to enhance performance . cmert achieve state of the art online detection anticipation , crosstask , ."
https://doi.org/10.48550/arXiv.2503.18358,"Zhanzhong Pang, Fadime Sener, Shrinivas Ramasubramanian, Angela Yao",CV,24/03/2025,"cost sensitive learning long tailed temporal action segmentation temporal action segmentation untrimmed procedural video aim to densely label frame action class . video inherently exhibit long tailed distribution , where action vary widely frequency duration . temporal action segmentation approach , identify bi level learning bias . bias encompass ( ) class level bias , stem class imbalance favor head class , ( ) transition level bias arise variation transition , prioritize commonly observe transition . remedy , introduce constrained optimization problem to alleviate bias . define learn state action class associated transition integrate optimization process . propose novel cost sensitive loss function formulate weighted cross entropy loss , weight adaptively adjust base learn state action transition . experiment three challenge temporal segmentation benchmark various framework demonstrate effectiveness approach , result significant improvement per class frame wise segment wise performance ."
https://doi.org/10.48550/arXiv.2503.18352,"Jinjin Zhang, Qiuyu Huang, Junjie Liu, Xiefan Guo, Di Huang",CV,24/03/2025,": ultra high resolution image synthesis latent diffusion model paper , present , novel framework direct ultra high resolution image synthesis use text to image diffusion model . core advancement include : ( ) benchmark : address absence publicly available image synthesis dataset , construct , comprehensive benchmark ultra high resolution image generation . curated high quality dataset carefully select image caption generate . additionally , introduce glcm score compression ratio metric to evaluate fine detail , combine holistic measure such fid , aesthetic clipscore comprehensive assessment ultra high resolution image . ( ) wavelet based fine tuning : propose wavelet based fine tuning approach direct training photorealistic image , applicable to various latent diffusion model , demonstrate effectiveness synthesize highly detailed image . consequently , achieves impressive performance high quality image synthesis text prompt adherence , especially when power modern large scale diffusion model ( , ) . extensive experimental result benchmark demonstrate superiority ultra high resolution image synthesis ."
https://doi.org/10.48550/arXiv.2503.18349,"Zekai Deng, Ye Shi, Kaiyang Ji, Lan Xu, Shaoli Huang, Jingya Wang",CV,24/03/2025,"human object interaction vision language model guide relative movement dynamic human object interaction ( hoi ) be vital advance simulation , animation , robotics , enable generation long term , physically plausible motion environment . however , exist method often fall short achieve physic realism support diverse type interaction . to address challenge , paper introduce unified human object interaction framework that provide unified control interaction static scene dynamic object use language command . interaction human object part can always be describe continuous stable relative movement dynamic ( rmd ) human object part . leverage world knowledge scene perception capability vision language model ( vlms ) , translate language command rmd diagram , which be use to guide goal conditioned reinforcement learn sequential interaction object . framework support long horizon interaction dynamic , articulate , static object . to support training evaluation framework , present new dataset name interplay , which include multi round task plan generate vlms , cover static dynamic hoi task . extensive experiment demonstrate propose framework can effectively handle wide range hoi task , showcasing ability to maintain long term , multi round transition . more detail , please refer to project webpage : http url ."
https://doi.org/10.48550/arXiv.2503.18341,"Kazuma Kitazawa, Takahito Aoto, Satoshi Ikehata, Tsuyoshi Takatani",CV,24/03/2025,"p eip : robust photometric stereo base event interval profile recently , energy efficient photometric stereo method use event camera have be propose to recover surface normal event trigger change logarithmic lambertian reflection moving directional light source . however , eventps treat event interval independently , make sensitive to noise , shadow , non lambertian reflection . paper propose photometric stereo base event interval profile ( ps eip ) , robust method recovers pixelwise surface normal time series profile event interval . exploit continuity profile introduce outlier detection method base profile shape , approach enhance robustness outlier shadow specular reflection . experiment use real event data object demonstrate p eip significantly improve robustness to outlier compare to eventps deep learning variant , eventps fcn , rely deep learning ."
https://doi.org/10.48550/arXiv.2503.18339,"Inpyo Hong, Youngwan Jo, Hyojeong Lee, Sunghyun Ahn, Sanghyun Park",CV,24/03/2025,"granq : granular zero shot quantization unified layer channel awareness zero shot quantization ( zsq ) enable neural network compression train data , which be crucial restricted data access environment . however , exist zsq method suffer significant activation loss low bit environment owe to coarse grained scaling strategy . to address issue , propose granq , novel zsq approach that leverage layer channel awareness to minimize quantization error . conventional layer  channel wise quantization , granq dynamically adjust quantization granularity consider layer  channel level activation distribution . enable fine grained quantization minimize activation distortion . additionally , introduce vectorized activation quantization , which enable efficient parallel computation reduce computational overhead preserve accuracy . granq achieve superior performance compare state of the art zsq method that employ quantization aware training . finding , anticipate granq will inspire novel research direction conventional zsq approach focus data generation model training ."
https://doi.org/10.48550/arXiv.2503.18338,"Wenrui Cai, Qingjie Liu, Yunhong Wang",CV,24/03/2025,"spmtrack : spatio temporal parameter efficient fine tuning mixture expert scalable visual tracking most state of the art tracker adopt one stream paradigm , use single vision transformer joint feature extraction relation modeling template search region image . however , relation model different image patch exhibit significant variation . instance , background region dominate target irrelevant information require reduce attention allocation , foreground , particularly boundary area , need to be be emphasize . single model may not effectively handle kind relation model simultaneously . paper , propose novel tracker call spmtrack base mixture of expert tailor visual tracking task ( tmoe ) , combine capability multiple expert to handle diverse relation model more flexibly . benefit tmoe , extend relation modeling image pair to spatio temporal context , far improve track accuracy minimal increase model parameter . moreover , employ tmoe parameter efficient fine tuning method , substantially reduce trainable parameter , which enable to train spmtrack vary scale efficiently preserve generalization ability pretrained model to achieve superior performance . conduct experiment seven datasets , experimental result demonstrate method significantly outperform current state of the art tracker . source code be available http url ."
https://doi.org/10.48550/arXiv.2503.18337,"Zichen Miao, Wei Chen, Qiang Qiu",CV,24/03/2025,"coeff tuning : graph filter subspace view tune attention based large model transformer based large pre trained model have show remarkable generalization ability , various parameter efficient fine tuning ( peft ) method have be propose to customize model downstream task minimal computational memory budget . previous peft method be primarily design tensor decomposition perspective that try to effectively tune linear transformation find small subset parameter to train . study adopt orthogonal view represent attention operation graph convolution formulate multi head attention map convolutional filter subspace , attention map subspace element . paper , propose to tune large pre trained transformer learn small set combination coefficient that construct more expressive filter subspace original multi head attention map . show analytically experimentally tuned filter subspace can effectively expand feature space multi head attention further enhance capacity transformer . further stabilize fine tuning residual parameterization tunable subspace coefficient , enhance generalization regularization design directly apply dropout tunable coefficient training . tunable coefficient take tiny number parameter can be combine previous peft method plug and play manner . extensive experiment show approach achieve superior performance peft baseline neglectable additional parameter ."
https://doi.org/10.48550/arXiv.2503.18334,"Haotian Zhai, Xinyu Chen, Can Zhang, Tianming Sha, Ruirui Li",CV,24/03/2025,"mitigate cache noise test time adaptation large vision language model test time adaptation ( tta ) visual language model have recently attract significant attention solution to performance degradation cause distribution shift downstream task . however , exist cache based tta method have certain limitation . mainly rely accuracy cached feature label , presence noisy pseudo label can cause feature to deviate true distribution . make cache retrieval method base similarity match highly sensitive to outlier extreme sample . moreover , current method lack effective mechanism to model class distribution , which limit ability to fully exploit potential cached information . to address challenge , introduce comprehensive reliable caching mechanism propose novel zero shot tta method call cache , residual , gaussian ( crg ) . method not only employ learnable residual parameter to good align positive negative visual prototype text prototype , thereby optimize quality cached feature , also incorporate gaussian discriminant analysis ( gda ) to dynamically model intra class feature distribution , far mitigate impact noisy feature . experimental result benchmark demonstrate crg outperform state of the art tta method , showcasing exceptional robustness adaptability ."
https://doi.org/10.48550/arXiv.2503.18328,"Chun Gu, Xiaofei Wei, Li Zhang, Xiatian Zhu",CV,24/03/2025,"tensoflow : tensorial flow based sampler inverse rendering inverse render aim to recover scene geometry , material property , light multi view image . give complexity light surface interaction , importance sampling be essential evaluation render equation , reduce variance enhance efficiency monte carlo sample . exist inverse render method typically use pre defined non learnable importance sampler prior manually , struggle to effectively match spatially directionally varied integrand result high variance suboptimal performance . to address limitation , propose concept learn spatially directionally aware importance sampler render equation to accurately flexibly capture unconstrained complexity typical scene . further formulate tensoflow , generic approach sampler learning inverse rendering , enable to closely match integrand render equation spatially directionally . concretely , sampler be parameterized normalize flow , allow directional sampling incident light probability density function ( pdf ) inference . to capture characteristic sampler spatially , learn tensorial representation scene space , which impose spatial condition , together reflected direction , lead to spatially directionally aware sample distribution . model can be optimize minimize difference integrand normalizing flow . extensive experiment validate superiority tensoflow prior alternative synthetic real world benchmark ."
